#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HSP90AB1	PAK1	9606.ENSP00000360609	9606.ENSP00000278568	0	0	0	0	0	0.162	0.650	0.060	0.700
HSP90AB1	HSP90B1	9606.ENSP00000360609	9606.ENSP00000299767	0	0	0.449	0.931	0.149	0.135	0.800	0.847	0.853
HSP90AB1	PDIA3	9606.ENSP00000360609	9606.ENSP00000300289	0	0	0	0	0.089	0.152	0	0.495	0.576
HSP90AB1	ATP5H	9606.ENSP00000360609	9606.ENSP00000301587	0	0	0	0	0.062	0.200	0	0.326	0.450
HSP90AB1	CALML6	9606.ENSP00000360609	9606.ENSP00000304643	0	0	0	0	0	0.058	0.800	0.138	0.823
HSP90AB1	ZHX2	9606.ENSP00000360609	9606.ENSP00000314709	0	0	0	0	0	0	0	0.481	0.481
HSP90AB1	HSPH1	9606.ENSP00000360609	9606.ENSP00000318687	0	0	0	0	0.525	0.277	0	0.574	0.841
HSP90AB1	CHORDC1	9606.ENSP00000360609	9606.ENSP00000319255	0	0	0	0	0.145	0.839	0	0.303	0.896
HSP90AB1	EML4	9606.ENSP00000360609	9606.ENSP00000320663	0	0	0	0	0	0	0	0.546	0.546
HSP90AB1	HNRNPM	9606.ENSP00000360609	9606.ENSP00000325376	0	0	0	0	0.218	0.151	0	0.205	0.426
HSP90AB1	CTNNB1	9606.ENSP00000360609	9606.ENSP00000344456	0	0	0	0	0.062	0.424	0	0.388	0.640
HSP90AB1	CALM1	9606.ENSP00000360609	9606.ENSP00000349467	0	0	0	0	0.062	0.062	0	0.518	0.539
HSP90AB1	EPHA2	9606.ENSP00000360609	9606.ENSP00000351209	0	0	0	0	0.046	0.237	0	0.324	0.465
HSP90AB1	ARNT	9606.ENSP00000360609	9606.ENSP00000351407	0	0	0	0	0	0.078	0	0.432	0.453
HSP90AB1	EZR	9606.ENSP00000360609	9606.ENSP00000356042	0	0	0	0	0.062	0	0	0.574	0.583
HSP90AB1	TNF	9606.ENSP00000360609	9606.ENSP00000398698	0	0	0	0	0	0	0	0.424	0.424
HSP90AB1	NOP56	9606.ENSP00000360609	9606.ENSP00000370589	0	0	0	0	0.192	0.104	0	0.299	0.448
HSP90AB1	HNRNPR	9606.ENSP00000360609	9606.ENSP00000363745	0	0	0	0	0.346	0	0	0.205	0.458
HSP90AB1	GRB2	9606.ENSP00000360609	9606.ENSP00000376345	0	0	0	0	0	0.419	0	0.197	0.514
HSP90AB1	TNK2	9606.ENSP00000360609	9606.ENSP00000371341	0	0	0	0	0	0.495	0	0.078	0.515
HSP90AB1	AGO3	9606.ENSP00000360609	9606.ENSP00000362287	0	0	0	0	0	0.519	0	0.192	0.595
HSP90AB1	SPAG1	9606.ENSP00000360609	9606.ENSP00000373450	0.047	0	0	0	0.132	0.243	0	0.490	0.638
HSP90AB1	TXNIP	9606.ENSP00000360609	9606.ENSP00000462521	0	0	0	0	0	0.114	0.650	0.260	0.750
HSP90AB1	PHB	9606.ENSP00000360609	9606.ENSP00000479488	0	0	0	0	0.111	0.688	0	0.249	0.774
HSP90B1	ERP29	9606.ENSP00000299767	9606.ENSP00000261735	0	0	0	0	0.063	0	0	0.650	0.658
HSP90B1	FAF2	9606.ENSP00000299767	9606.ENSP00000261942	0	0	0	0	0.100	0.295	0	0.184	0.437
HSP90B1	SRPR	9606.ENSP00000299767	9606.ENSP00000328023	0.142	0	0	0	0.083	0	0	0.329	0.426
HSP90B1	TNF	9606.ENSP00000299767	9606.ENSP00000398698	0	0	0	0	0	0	0	0.438	0.438
HSP90B1	FKBP2	9606.ENSP00000299767	9606.ENSP00000378046	0	0	0	0	0.062	0.177	0	0.333	0.440
HSP90B1	EPRS	9606.ENSP00000299767	9606.ENSP00000355890	0.111	0	0	0	0.236	0.092	0	0.206	0.445
HSP90B1	GOLGA2	9606.ENSP00000299767	9606.ENSP00000416097	0	0	0	0	0	0	0	0.453	0.453
HSP90B1	GSTP1	9606.ENSP00000299767	9606.ENSP00000381607	0	0	0	0	0.055	0	0	0.487	0.495
HSP90B1	HERPUD1	9606.ENSP00000299767	9606.ENSP00000409555	0	0	0	0	0.109	0	0	0.524	0.558
HSP90B1	PHB	9606.ENSP00000299767	9606.ENSP00000479488	0	0	0	0	0.120	0.422	0	0.294	0.610
HSP90B1	CHORDC1	9606.ENSP00000299767	9606.ENSP00000319255	0	0	0	0	0.064	0.345	0	0.539	0.692
HSP90B1	EIF2AK3	9606.ENSP00000299767	9606.ENSP00000307235	0	0	0	0	0.065	0.270	0	0.694	0.773
HSP90B1	HSPH1	9606.ENSP00000299767	9606.ENSP00000318687	0	0	0	0	0.224	0.246	0	0.659	0.783
HSP90B1	CALML6	9606.ENSP00000299767	9606.ENSP00000304643	0	0	0	0	0	0.058	0.800	0.070	0.809
HSP90B1	HM13	9606.ENSP00000299767	9606.ENSP00000381237	0	0	0	0	0.824	0	0	0.104	0.835
HSP90B1	HSP90AB1	9606.ENSP00000299767	9606.ENSP00000360609	0	0	0.449	0.931	0.149	0.135	0.800	0.847	0.853
HSP90B1	DNAJC3	9606.ENSP00000299767	9606.ENSP00000473631	0	0	0	0	0.856	0.182	0	0.671	0.958
HSP90B1	PDIA3	9606.ENSP00000299767	9606.ENSP00000300289	0	0	0	0	0.904	0.349	0	0.785	0.985
HSPH1	HIST1H4F	9606.ENSP00000318687	9606.ENSP00000244537	0	0	0	0	0.064	0.449	0	0.060	0.472
HSPH1	HSP90B1	9606.ENSP00000318687	9606.ENSP00000299767	0	0	0	0	0.224	0.246	0	0.659	0.783
HSPH1	LAMP1	9606.ENSP00000318687	9606.ENSP00000333298	0	0	0	0	0.064	0.059	0	0.428	0.452
HSPH1	EPRS	9606.ENSP00000318687	9606.ENSP00000355890	0.168	0	0	0	0.291	0.163	0	0.141	0.519
HSPH1	MXD4	9606.ENSP00000318687	9606.ENSP00000337889	0	0	0	0	0	0.056	0	0.538	0.545
HSPH1	CHORDC1	9606.ENSP00000318687	9606.ENSP00000319255	0	0	0	0	0.699	0.086	0	0.271	0.782
HSPH1	DNAJC3	9606.ENSP00000318687	9606.ENSP00000473631	0.042	0	0	0	0.143	0.726	0	0.202	0.796
HSPH1	HSP90AB1	9606.ENSP00000318687	9606.ENSP00000360609	0	0	0	0	0.525	0.277	0	0.574	0.841
IBA57	LIAS	9606.ENSP00000355672	9606.ENSP00000261434	0	0	0	0	0.051	0	0	0.924	0.925
IBA57	TMEM14C	9606.ENSP00000355672	9606.ENSP00000444561	0	0	0	0	0.086	0	0	0.621	0.639
ID1	AGGF1	9606.ENSP00000365280	9606.ENSP00000316109	0	0	0	0	0	0	0	0.453	0.453
ID1	USP1	9606.ENSP00000365280	9606.ENSP00000343526	0	0	0	0	0	0.104	0	0.455	0.491
ID1	CTNNB1	9606.ENSP00000365280	9606.ENSP00000344456	0	0	0	0	0	0	0	0.408	0.408
ID1	DLL1	9606.ENSP00000365280	9606.ENSP00000355718	0	0	0	0	0.062	0.251	0	0.269	0.441
ID1	RUNX2	9606.ENSP00000365280	9606.ENSP00000360493	0	0	0	0	0	0	0	0.413	0.412
ID1	LCN2	9606.ENSP00000365280	9606.ENSP00000362108	0	0	0	0	0	0	0	0.478	0.478
ID1	BMPR2	9606.ENSP00000365280	9606.ENSP00000363708	0	0	0	0	0.062	0	0	0.602	0.610
ID1	TXNIP	9606.ENSP00000365280	9606.ENSP00000462521	0	0	0	0	0	0	0	0.579	0.579
ID1	ETS1	9606.ENSP00000365280	9606.ENSP00000376436	0	0	0	0	0.062	0	0.650	0.441	0.800
ID1	TCF4	9606.ENSP00000365280	9606.ENSP00000381382	0	0	0	0	0.062	0.970	0	0.737	0.992
IFI44	BST2	9606.ENSP00000359783	9606.ENSP00000252593	0	0	0	0	0.328	0	0	0.403	0.582
IFI44	BTG2	9606.ENSP00000359783	9606.ENSP00000290551	0	0	0	0	0.063	0	0	0.494	0.506
IFI44	PARP14	9606.ENSP00000359783	9606.ENSP00000418194	0	0	0	0	0.312	0	0	0.342	0.528
IFRD1	MEF2C	9606.ENSP00000384477	9606.ENSP00000340874	0	0	0	0	0	0.345	0	0.454	0.627
IFRD1	CTNNB1	9606.ENSP00000384477	9606.ENSP00000344456	0	0	0	0	0	0.270	0	0.451	0.582
IFT22	RAB35	9606.ENSP00000320359	9606.ENSP00000229340	0	0	0	0	0.084	0	0	0.416	0.442
IFT22	KCNG3	9606.ENSP00000320359	9606.ENSP00000304127	0	0	0	0	0	0	0	0.414	0.414
IFT22	VWC2	9606.ENSP00000320359	9606.ENSP00000341819	0	0	0	0	0	0	0	0.414	0.414
IFT22	RPGR	9606.ENSP00000320359	9606.ENSP00000367766	0	0	0	0	0	0	0	0.441	0.441
IFT22	TMEM67	9606.ENSP00000320359	9606.ENSP00000389998	0	0	0	0	0.163	0	0	0.376	0.456
IGSF11	SPATA19	9606.ENSP00000377370	9606.ENSP00000299140	0	0	0	0	0	0	0	0.449	0.449
IGSF6	FYB	9606.ENSP00000268389	9606.ENSP00000427114	0	0	0	0	0.376	0	0	0.118	0.426
IGSF6	RGS18	9606.ENSP00000268389	9606.ENSP00000356430	0	0	0	0	0.484	0	0	0	0.484
IL10	TNFRSF10A	9606.ENSP00000412237	9606.ENSP00000221132	0	0	0	0	0	0	0	0.457	0.457
IL10	NFKB1	9606.ENSP00000412237	9606.ENSP00000226574	0	0	0	0	0	0	0	0.506	0.506
IL10	LIF	9606.ENSP00000412237	9606.ENSP00000249075	0	0	0	0	0.062	0	0.900	0.556	0.954
IL10	LGALS3	9606.ENSP00000412237	9606.ENSP00000254301	0	0	0	0	0	0	0	0.626	0.626
IL10	CLEC10A	9606.ENSP00000412237	9606.ENSP00000254868	0	0	0	0	0	0	0	0.459	0.459
IL10	CHI3L1	9606.ENSP00000412237	9606.ENSP00000255409	0	0	0	0	0	0	0	0.456	0.456
IL10	KRAS	9606.ENSP00000412237	9606.ENSP00000256078	0	0	0	0	0	0	0	0.433	0.433
IL10	EGF	9606.ENSP00000412237	9606.ENSP00000265171	0	0	0	0	0	0	0	0.676	0.676
IL10	TNFSF4	9606.ENSP00000412237	9606.ENSP00000281834	0	0	0	0	0.062	0	0	0.621	0.629
IL10	CCL11	9606.ENSP00000412237	9606.ENSP00000302234	0	0	0	0	0.062	0	0	0.834	0.838
IL10	RNASE3	9606.ENSP00000412237	9606.ENSP00000302324	0	0	0	0	0	0	0	0.457	0.457
IL10	IL7R	9606.ENSP00000412237	9606.ENSP00000306157	0	0	0	0	0.063	0	0.600	0.681	0.870
IL10	OLR1	9606.ENSP00000412237	9606.ENSP00000309124	0	0	0	0	0.062	0	0	0.394	0.407
IL10	TBK1	9606.ENSP00000412237	9606.ENSP00000329967	0	0	0	0	0.051	0.060	0	0.420	0.437
IL10	CCR10	9606.ENSP00000412237	9606.ENSP00000332504	0	0	0	0	0	0	0	0.404	0.404
IL10	LAMP1	9606.ENSP00000412237	9606.ENSP00000333298	0	0	0	0	0	0	0	0.559	0.559
IL10	F3	9606.ENSP00000412237	9606.ENSP00000334145	0	0	0	0	0	0	0	0.556	0.556
IL10	IL21R	9606.ENSP00000412237	9606.ENSP00000338010	0	0	0	0	0.083	0	0.600	0.473	0.790
IL10	IL19	9606.ENSP00000412237	9606.ENSP00000343000	0	0	0	0	0.144	0	0	0.683	0.717
IL10	CTNNB1	9606.ENSP00000412237	9606.ENSP00000344456	0	0	0	0	0	0	0	0.528	0.528
IL10	ARG1	9606.ENSP00000412237	9606.ENSP00000349446	0	0	0	0	0	0	0	0.869	0.869
IL10	TGFBR2	9606.ENSP00000412237	9606.ENSP00000351905	0	0	0	0	0	0.060	0	0.450	0.460
IL10	CD1C	9606.ENSP00000412237	9606.ENSP00000357152	0	0	0	0	0	0	0	0.700	0.700
IL10	IL6R	9606.ENSP00000412237	9606.ENSP00000357470	0	0	0	0	0.062	0	0.600	0.615	0.843
IL10	HIST2H2BE	9606.ENSP00000412237	9606.ENSP00000358151	0	0	0	0	0	0	0	0.462	0.462
IL10	MMP9	9606.ENSP00000412237	9606.ENSP00000361405	0	0	0	0	0	0	0.900	0.758	0.974
IL10	LCN2	9606.ENSP00000412237	9606.ENSP00000362108	0	0	0	0	0	0	0.900	0.561	0.954
IL10	PTAFR	9606.ENSP00000412237	9606.ENSP00000362965	0	0	0	0	0.090	0	0.900	0.315	0.932
IL10	MBL2	9606.ENSP00000412237	9606.ENSP00000363079	0	0	0	0	0	0	0	0.508	0.508
IL10	TNFSF15	9606.ENSP00000412237	9606.ENSP00000363157	0	0	0	0	0.076	0	0	0.496	0.515
IL10	IL6ST	9606.ENSP00000412237	9606.ENSP00000370698	0	0	0	0	0	0	0.600	0.391	0.745
IL10	AREG	9606.ENSP00000412237	9606.ENSP00000379097	0	0	0	0	0	0	0	0.431	0.431
IL10	NFE2L2	9606.ENSP00000412237	9606.ENSP00000380252	0	0	0	0	0	0	0	0.544	0.544
IL10	TNF	9606.ENSP00000412237	9606.ENSP00000398698	0	0	0	0	0.097	0	0.900	0.959	0.996
IL10	NFAT5	9606.ENSP00000412237	9606.ENSP00000457593	0	0	0	0	0	0.116	0	0.400	0.447
IL10	CLEC4C	9606.ENSP00000412237	9606.ENSP00000440428	0	0	0	0	0	0	0	0.468	0.468
IL10	BTK	9606.ENSP00000412237	9606.ENSP00000483570	0	0	0	0	0.062	0.060	0	0.472	0.494
IL10	CXCL2	9606.ENSP00000412237	9606.ENSP00000427279	0	0	0	0	0.065	0	0.900	0.846	0.984
IL19	IL7R	9606.ENSP00000343000	9606.ENSP00000306157	0	0	0	0	0	0	0.600	0.216	0.673
IL19	ITM2C	9606.ENSP00000343000	9606.ENSP00000322730	0	0	0	0	0	0	0	0.488	0.488
IL19	IL21R	9606.ENSP00000343000	9606.ENSP00000338010	0	0	0	0	0	0	0.600	0.251	0.687
IL19	TNF	9606.ENSP00000343000	9606.ENSP00000398698	0	0	0	0	0.065	0	0	0.529	0.540
IL19	IL6ST	9606.ENSP00000343000	9606.ENSP00000370698	0	0	0	0	0	0	0.600	0.164	0.651
IL19	IL6R	9606.ENSP00000343000	9606.ENSP00000357470	0	0	0	0	0	0	0.600	0.187	0.661
IL19	IL10	9606.ENSP00000343000	9606.ENSP00000412237	0	0	0	0	0.144	0	0	0.683	0.717
IL21R	EGR2	9606.ENSP00000338010	9606.ENSP00000242480	0	0	0	0	0	0	0	0.426	0.426
IL21R	LIF	9606.ENSP00000338010	9606.ENSP00000249075	0	0	0	0	0	0	0.600	0.052	0.604
IL21R	EGF	9606.ENSP00000338010	9606.ENSP00000265171	0	0	0	0	0	0	0.600	0	0.600
IL21R	IL7R	9606.ENSP00000338010	9606.ENSP00000306157	0	0	0	0.556	0.498	0	0	0.528	0.611
IL21R	FOXN2	9606.ENSP00000338010	9606.ENSP00000343633	0	0	0	0	0	0	0	0.440	0.440
IL21R	IL6R	9606.ENSP00000338010	9606.ENSP00000357470	0	0	0	0	0.065	0	0	0.481	0.494
IL21R	IL19	9606.ENSP00000338010	9606.ENSP00000343000	0	0	0	0	0	0	0.600	0.251	0.687
IL21R	IL10	9606.ENSP00000338010	9606.ENSP00000412237	0	0	0	0	0.083	0	0.600	0.473	0.790
IL6R	LIF	9606.ENSP00000357470	9606.ENSP00000249075	0	0	0	0	0	0	0.600	0.436	0.764
IL6R	EGF	9606.ENSP00000357470	9606.ENSP00000265171	0	0	0	0	0	0	0.600	0.362	0.734
IL6R	IL7R	9606.ENSP00000357470	9606.ENSP00000306157	0	0	0	0	0.088	0	0	0.461	0.487
IL6R	IL21R	9606.ENSP00000357470	9606.ENSP00000338010	0	0	0	0	0.065	0	0	0.481	0.494
IL6R	IL19	9606.ENSP00000357470	9606.ENSP00000343000	0	0	0	0	0	0	0.600	0.187	0.661
IL6R	MMP9	9606.ENSP00000357470	9606.ENSP00000361405	0	0	0	0	0.076	0	0	0.542	0.559
IL6R	TNF	9606.ENSP00000357470	9606.ENSP00000398698	0	0	0	0	0.076	0.189	0	0.687	0.745
IL6R	IL10	9606.ENSP00000357470	9606.ENSP00000412237	0	0	0	0	0.062	0	0.600	0.615	0.843
IL6R	GRB2	9606.ENSP00000357470	9606.ENSP00000376345	0	0	0	0	0	0	0.900	0.166	0.913
IL6R	IL6ST	9606.ENSP00000357470	9606.ENSP00000370698	0	0	0	0.559	0.062	0.901	0.900	0.977	0.994
IL6ST	LIF	9606.ENSP00000370698	9606.ENSP00000249075	0	0	0	0	0	0.967	0.800	0.612	0.997
IL6ST	EGF	9606.ENSP00000370698	9606.ENSP00000265171	0	0	0	0	0	0.067	0.600	0.217	0.682
IL6ST	IL19	9606.ENSP00000370698	9606.ENSP00000343000	0	0	0	0	0	0	0.600	0.164	0.651
IL6ST	EPRS	9606.ENSP00000370698	9606.ENSP00000355890	0	0	0	0	0	0	0	0.645	0.645
IL6ST	IL6R	9606.ENSP00000370698	9606.ENSP00000357470	0	0	0	0.559	0.062	0.901	0.900	0.977	0.994
IL6ST	CAST	9606.ENSP00000370698	9606.ENSP00000379157	0	0	0	0	0.070	0	0	0.428	0.445
IL6ST	IL10	9606.ENSP00000370698	9606.ENSP00000412237	0	0	0	0	0	0	0.600	0.391	0.745
IL6ST	GRB2	9606.ENSP00000370698	9606.ENSP00000376345	0	0	0	0	0.053	0.270	0.900	0.120	0.931
IL7R	LIF	9606.ENSP00000306157	9606.ENSP00000249075	0	0	0	0	0	0	0.600	0.113	0.630
IL7R	EGF	9606.ENSP00000306157	9606.ENSP00000265171	0	0	0	0	0	0	0.600	0.181	0.658
IL7R	TNFSF4	9606.ENSP00000306157	9606.ENSP00000281834	0	0	0	0	0.062	0	0	0.513	0.523
IL7R	FYB	9606.ENSP00000306157	9606.ENSP00000427114	0	0	0	0	0.344	0	0	0.123	0.400
IL7R	EZH2	9606.ENSP00000306157	9606.ENSP00000320147	0	0	0	0	0	0	0	0.455	0.455
IL7R	ETS1	9606.ENSP00000306157	9606.ENSP00000376436	0	0	0	0	0.142	0	0	0.391	0.455
IL7R	IL6R	9606.ENSP00000306157	9606.ENSP00000357470	0	0	0	0	0.088	0	0	0.461	0.487
IL7R	CD1C	9606.ENSP00000306157	9606.ENSP00000357152	0	0	0	0	0.088	0	0	0.469	0.495
IL7R	DLL1	9606.ENSP00000306157	9606.ENSP00000355718	0	0	0	0	0	0	0	0.504	0.504
IL7R	LAMP1	9606.ENSP00000306157	9606.ENSP00000333298	0	0	0	0	0.062	0	0	0.556	0.565
IL7R	IL21R	9606.ENSP00000306157	9606.ENSP00000338010	0	0	0	0.556	0.498	0	0	0.528	0.611
IL7R	IL19	9606.ENSP00000306157	9606.ENSP00000343000	0	0	0	0	0	0	0.600	0.216	0.673
IL7R	TNF	9606.ENSP00000306157	9606.ENSP00000398698	0	0	0	0	0.090	0	0	0.748	0.761
IL7R	IL10	9606.ENSP00000306157	9606.ENSP00000412237	0	0	0	0	0.063	0	0.600	0.681	0.870
ILF3	PRPF19	9606.ENSP00000404121	9606.ENSP00000227524	0	0	0	0	0.651	0.165	0	0.334	0.789
ILF3	SF3B6	9606.ENSP00000404121	9606.ENSP00000233468	0	0	0	0	0.329	0.273	0	0	0.491
ILF3	HNRNPM	9606.ENSP00000404121	9606.ENSP00000325376	0	0	0	0	0.918	0	0	0.365	0.945
ILF3	SF3B1	9606.ENSP00000404121	9606.ENSP00000335321	0	0	0	0	0.336	0.229	0	0	0.467
ILF3	SON	9606.ENSP00000404121	9606.ENSP00000348984	0	0	0	0	0.205	0.274	0	0.081	0.423
ILF3	CHD4	9606.ENSP00000404121	9606.ENSP00000349508	0	0	0	0	0.395	0.270	0	0.048	0.543
ILF3	SFPQ	9606.ENSP00000404121	9606.ENSP00000349748	0	0	0	0	0.655	0.326	0	0.390	0.846
ILF3	FXR1	9606.ENSP00000404121	9606.ENSP00000350170	0	0	0	0	0.198	0.245	0	0.301	0.540
ILF3	MATR3	9606.ENSP00000404121	9606.ENSP00000354346	0	0	0	0	0.906	0.458	0	0.440	0.969
ILF3	ZNF830	9606.ENSP00000404121	9606.ENSP00000354518	0	0	0	0	0	0.647	0	0	0.647
ILF3	EPRS	9606.ENSP00000404121	9606.ENSP00000355890	0	0	0	0	0.062	0.432	0	0.197	0.535
ILF3	HNRNPR	9606.ENSP00000404121	9606.ENSP00000363745	0	0	0	0	0.917	0.500	0	0.361	0.971
ILF3	NOP56	9606.ENSP00000404121	9606.ENSP00000370589	0	0	0	0	0.172	0.064	0	0.312	0.421
ILF3	MOV10	9606.ENSP00000404121	9606.ENSP00000399797	0	0	0	0	0	0.236	0	0.321	0.459
ILF3	RPS24	9606.ENSP00000404121	9606.ENSP00000414321	0	0	0	0	0.391	0.128	0	0.042	0.446
ILF3	EIF4G1	9606.ENSP00000404121	9606.ENSP00000416255	0	0	0	0	0.218	0	0	0.322	0.447
ILF3	DDX6	9606.ENSP00000404121	9606.ENSP00000478754	0	0	0	0	0.089	0.315	0	0.321	0.540
ILF3	HNRNPC	9606.ENSP00000404121	9606.ENSP00000451291	0	0	0	0	0.918	0.623	0	0.568	0.985
ING4	HIST1H4F	9606.ENSP00000380024	9606.ENSP00000244537	0	0	0	0	0.062	0.368	0	0.422	0.627
ING4	PPFIA1	9606.ENSP00000380024	9606.ENSP00000253925	0	0	0	0	0.052	0.486	0	0.702	0.842
ING4	TAF12	9606.ENSP00000380024	9606.ENSP00000263974	0	0	0	0	0	0	0	0.402	0.402
ING4	HIST1H3J	9606.ENSP00000380024	9606.ENSP00000352252	0	0	0	0	0.062	0.895	0	0.107	0.904
ING4	GTF2F1	9606.ENSP00000380024	9606.ENSP00000377969	0	0	0	0	0	0.308	0	0.225	0.441
IRAK1BP1	CSAD	9606.ENSP00000358956	9606.ENSP00000267085	0	0	0	0	0	0	0	0.612	0.612
ISYNA1	CLC	9606.ENSP00000337746	9606.ENSP00000221804	0	0	0	0	0	0	0	0.557	0.557
ISYNA1	SPARC	9606.ENSP00000337746	9606.ENSP00000231061	0	0	0	0	0	0.788	0	0.146	0.811
ISYNA1	PDIA3	9606.ENSP00000337746	9606.ENSP00000300289	0	0	0	0	0.065	0.369	0	0.151	0.455
ISYNA1	LMNB2	9606.ENSP00000337746	9606.ENSP00000327054	0	0	0	0	0.076	0.335	0	0.232	0.486
ISYNA1	TPR	9606.ENSP00000337746	9606.ENSP00000356448	0	0	0	0	0	0	0	0.405	0.405
ISYNA1	VAPB	9606.ENSP00000337746	9606.ENSP00000417175	0	0	0	0	0.065	0.159	0	0.405	0.491
ITM2C	BACE1	9606.ENSP00000322730	9606.ENSP00000318585	0	0	0	0	0	0.213	0	0.539	0.621
ITM2C	KCTD12	9606.ENSP00000322730	9606.ENSP00000366694	0	0	0	0	0	0	0	0.440	0.440
ITM2C	IL19	9606.ENSP00000322730	9606.ENSP00000343000	0	0	0	0	0	0	0	0.488	0.488
ITM2C	MSMB	9606.ENSP00000322730	9606.ENSP00000463092	0	0	0	0	0	0	0	0.524	0.524
ITPR3	STX1A	9606.ENSP00000363435	9606.ENSP00000222812	0	0	0	0	0	0	0.650	0.134	0.683
ITPR3	GNB4	9606.ENSP00000363435	9606.ENSP00000232564	0	0	0	0	0	0	0.650	0.058	0.656
ITPR3	GNG11	9606.ENSP00000363435	9606.ENSP00000248564	0	0	0	0	0	0	0.650	0.190	0.704
ITPR3	KRAS	9606.ENSP00000363435	9606.ENSP00000256078	0	0	0	0	0	0.145	0	0.475	0.533
ITPR3	ADCY8	9606.ENSP00000363435	9606.ENSP00000286355	0	0	0	0	0.063	0.102	0	0.400	0.451
ITPR3	CALML6	9606.ENSP00000363435	9606.ENSP00000304643	0	0	0	0	0.062	0.056	0.650	0.101	0.684
ITPR3	EIF2AK3	9606.ENSP00000363435	9606.ENSP00000307235	0	0	0	0	0.063	0	0	0.463	0.475
ITPR3	CALM1	9606.ENSP00000363435	9606.ENSP00000349467	0	0	0	0	0.062	0.078	0	0.403	0.439
ITPR3	CACNA1A	9606.ENSP00000363435	9606.ENSP00000353362	0	0	0	0	0.064	0.102	0	0.349	0.405
ITPR3	HOMER3	9606.ENSP00000363435	9606.ENSP00000439937	0	0	0	0	0.062	0.244	0	0.273	0.439
ITPR3	CACNA1F	9606.ENSP00000363435	9606.ENSP00000365441	0	0	0	0	0.064	0.102	0	0.396	0.448
ITPR3	ATXN2L	9606.ENSP00000363435	9606.ENSP00000378917	0	0	0	0	0.076	0	0.600	0.200	0.678
ITPR3	GRB2	9606.ENSP00000363435	9606.ENSP00000376345	0	0	0	0	0	0.094	0.650	0.250	0.741
ITPR3	BTK	9606.ENSP00000363435	9606.ENSP00000483570	0	0	0	0	0	0.076	0.650	0.264	0.741
IWS1	HIST1H4F	9606.ENSP00000295321	9606.ENSP00000244537	0	0	0	0	0.051	0.342	0	0.136	0.414
IWS1	SSRP1	9606.ENSP00000295321	9606.ENSP00000278412	0	0	0	0	0.226	0.726	0.600	0.707	0.971
IWS1	RPRD1B	9606.ENSP00000295321	9606.ENSP00000362532	0	0	0	0	0.075	0	0	0.402	0.423
IWS1	CHD4	9606.ENSP00000295321	9606.ENSP00000349508	0	0	0	0	0.125	0.388	0	0.059	0.453
IWS1	TOX4	9606.ENSP00000295321	9606.ENSP00000477868	0	0	0	0	0.136	0.070	0	0.390	0.467
IWS1	POLR2L	9606.ENSP00000295321	9606.ENSP00000324124	0	0	0	0	0.124	0	0.600	0.077	0.648
IWS1	POLR2F	9606.ENSP00000295321	9606.ENSP00000403852	0	0	0	0	0.062	0	0.600	0.199	0.673
IWS1	GTF2F1	9606.ENSP00000295321	9606.ENSP00000377969	0	0	0	0	0.367	0	0.600	0.066	0.742
KANSL1L	MSL1	9606.ENSP00000281772	9606.ENSP00000462945	0	0	0	0	0.062	0	0.540	0.101	0.578
KANSL1L	SPPL2C	9606.ENSP00000281772	9606.ENSP00000332488	0	0	0	0	0	0	0	0.714	0.714
KCNA3	STX1A	9606.ENSP00000358784	9606.ENSP00000222812	0	0	0	0	0	0.056	0	0.721	0.726
KCNA3	BAX	9606.ENSP00000358784	9606.ENSP00000293288	0	0	0	0	0	0.486	0	0	0.485
KCNA3	KCNG3	9606.ENSP00000358784	9606.ENSP00000304127	0	0	0.436	0.805	0	0.165	0.500	0.501	0.637
KCNA3	RPS24	9606.ENSP00000358784	9606.ENSP00000414321	0	0	0	0	0.236	0.262	0	0.088	0.440
KCNG3	IFT22	9606.ENSP00000304127	9606.ENSP00000320359	0	0	0	0	0	0	0	0.414	0.414
KCNG3	EML4	9606.ENSP00000304127	9606.ENSP00000320663	0	0	0	0	0	0.103	0	0.376	0.416
KCNG3	RPS24	9606.ENSP00000304127	9606.ENSP00000414321	0	0	0	0	0.236	0.262	0	0.088	0.440
KCNG3	VWC2	9606.ENSP00000304127	9606.ENSP00000341819	0	0	0	0	0	0	0	0.449	0.449
KCNG3	KCNA3	9606.ENSP00000304127	9606.ENSP00000358784	0	0	0.436	0.805	0	0.165	0.500	0.501	0.637
KCNMB3	CACNA1F	9606.ENSP00000319370	9606.ENSP00000365441	0	0	0	0	0	0	0.600	0.074	0.614
KCTD11	KCTD12	9606.ENSP00000328352	9606.ENSP00000366694	0	0	0	0	0	0	0	0.660	0.660
KCTD12	ZNF366	9606.ENSP00000366694	9606.ENSP00000313158	0	0	0	0	0	0	0	0.447	0.447
KCTD12	ITM2C	9606.ENSP00000366694	9606.ENSP00000322730	0	0	0	0	0	0	0	0.440	0.440
KCTD12	KCTD11	9606.ENSP00000366694	9606.ENSP00000328352	0	0	0	0	0	0	0	0.660	0.660
KCTD12	GABBR1	9606.ENSP00000366694	9606.ENSP00000366233	0	0	0	0	0.069	0	0	0.633	0.644
